Memory given per instance is 16 MiB
MM_BLOCK,nullbytes2,512,1,0,356.92,5.66067,2.19955,7.86022
MM_INPLACE,nullbytes1,1024,1,2,1986.88,23.1219,10.326,33.4479
MM_INPLACE,nullbytes1,1024,4,1,713.183,29.7124,11.8784,41.5908
MM_INPLACE,nullbytes2,1024,4,0,780.775,14.2049,4.1943,18.3992
MM_INPLACE,nullbytes1,1024,1,2,2466.81,23.4865,10.8134,34.2999
MM_INPLACE,nullbytes1,1024,4,1,943.48,14.336,4.1943,18.5303
MM_INPLACE,nullbytes2,1024,1,3,2576.69,24.0026,10.0434,34.046
MM_INPLACE,nullbytes2,1024,4,2,1433.79,34.7423,17.535,52.2772
MM_INPLACE,nullbytes1,1024,1,4,3659.13,30.5521,16.8673,47.4194
MM_INPLACE,nullbytes1,1024,4,2,1641.1,37.7201,17.7684,55.4885
MM_INPLACE,nullbytes2,1024,1,4,3613.65,33.493,15.5525,49.0455
MM_SCAN,nullbytes1,1024,1,2,2295.58,37.7201,30.9371,68.6572
MM_SCAN,nullbytes1,1024,4,1,1766.46,45.4451,26.1202,71.5653
MM_SCAN,nullbytes2,1024,4,1,976.622,19.7509,8.06093,27.8118
MM_SCAN,nullbytes1,1024,1,3,3144.67,38.101,32.596,70.697
MM_SCAN,nullbytes1,1024,4,2,1120.77,20.0008,8.06093,28.0617
MM_SCAN,nullbytes2,1024,1,4,3140.32,38.5843,33.1776,71.7619
MM_SCAN,nullbytes2,1024,4,2,2245.04,52.609,30.6668,83.2758
MM_SCAN,nullbytes1,1024,1,5,4858.22,50.0367,33.8043,83.841
MM_SCAN,nullbytes1,1024,4,3,2777.06,54.5055,31.0927,85.5982
MM_SCAN,nullbytes2,1024,1,6,5267.16,49.9016,38.6171,88.5187
MM_BLOCK,nullbytes1,1024,1,2,1919.29,24.4941,8.74086,33.2349
MM_BLOCK,nullbytes1,1024,4,1,816.158,29.2741,7.50387,36.778
MM_BLOCK,nullbytes2,1024,4,0,787.762,14.2828,4.1943,18.4771
MM_BLOCK,nullbytes1,1024,1,2,2644.27,23.7036,8.6057,32.3092
MM_BLOCK,nullbytes1,1024,4,0,874.52,13.9756,4.1943,18.1699
MM_BLOCK,nullbytes2,1024,1,2,2582.04,24.5432,8.64256,33.1858
MM_BLOCK,nullbytes2,1024,4,1,1638.61,38.0232,9.22419,47.2474
MM_BLOCK,nullbytes1,1024,1,3,3582.68,33.2186,9.63379,42.8524
MM_BLOCK,nullbytes1,1024,4,2,2101.25,48.5253,8.76134,57.2867
MM_BLOCK,nullbytes2,1024,1,4,3823.54,33.6282,9.7321,43.3603
MM_INPLACE,nullbytes1,2048,1,16,16095.9,178.573,107.569,286.142
MM_INPLACE,nullbytes1,2048,4,8,8530,311.775,154.431,466.207
MM_INPLACE,nullbytes2,2048,4,6,5775.72,107.827,69.5296,177.357
MM_INPLACE,nullbytes1,2048,1,20,19519.4,184.582,121.745,306.328
MM_INPLACE,nullbytes1,2048,4,7,7026.03,110.391,87.2653,197.657
MM_INPLACE,nullbytes2,2048,1,21,20965.4,183.386,112.521,295.907
MM_INPLACE,nullbytes2,2048,4,16,15694.5,452.063,203.182,655.245
MM_INPLACE,nullbytes1,2048,1,31,31320.8,221.688,114.504,336.191
MM_INPLACE,nullbytes1,2048,4,19,18819.8,475.218,191.25,666.468
MM_INPLACE,nullbytes2,2048,1,34,34152.6,224.403,122.159,346.563
MM_SCAN,nullbytes1,2048,1,21,21200.3,342.974,305.934,648.909
MM_SCAN,nullbytes1,2048,4,14,13486.9,428.372,279.122,707.494
MM_SCAN,nullbytes2,2048,4,10,10185.6,168.079,161.124,329.204
MM_SCAN,nullbytes1,2048,1,28,28172.5,335.163,299.774,634.937
MM_SCAN,nullbytes1,2048,4,10,10324.5,160.911,173.007,333.918
MM_SCAN,nullbytes2,2048,1,27,27301.7,334.254,314.053,648.307
MM_SCAN,nullbytes2,2048,4,21,20891,527.634,300.696,828.33
MM_SCAN,nullbytes1,2048,1,41,41174.7,397.05,311.456,708.506
MM_SCAN,nullbytes1,2048,4,27,27174.7,509.764,302.543,812.306
MM_SCAN,nullbytes2,2048,1,44,44787.8,414.843,320.733,735.576
MM_BLOCK,nullbytes1,2048,1,17,16994.3,197.128,38.1256,235.254
MM_BLOCK,nullbytes1,2048,4,7,6767.5,405.524,42.967,448.492
MM_BLOCK,nullbytes2,2048,4,7,6166.89,111.288,36.8435,148.132
MM_BLOCK,nullbytes1,2048,1,20,19623.5,190.276,39.5305,229.806
MM_BLOCK,nullbytes1,2048,4,6,5658.52,105.574,31.3958,136.97
MM_BLOCK,nullbytes2,2048,1,19,18631.7,185.303,38.9366,224.24
MM_BLOCK,nullbytes2,2048,4,14,13853.1,541.561,60.2808,601.842
MM_BLOCK,nullbytes1,2048,1,30,29668.4,251.9,40.2555,292.155
MM_BLOCK,nullbytes1,2048,4,16,16149.1,562.012,59.3469,621.359
MM_BLOCK,nullbytes2,2048,1,32,32328.7,281.956,40.9231,322.879
MM_INPLACE,nullbytes1,4096,1,133,133559,1578.73,1008.26,2586.99
MM_INPLACE,nullbytes1,4096,4,136,136084,4530.34,1693.07,6223.41
MM_INPLACE,nullbytes2,4096,4,51,50975.5,939.839,893.055,1832.89
MM_INPLACE,nullbytes1,4096,1,165,164555,1642.13,1087.29,2729.41
MM_INPLACE,nullbytes1,4096,4,62,61469.4,1054.77,1017.23,2072
MM_INPLACE,nullbytes2,4096,1,176,176058,1666.88,1066.37,2733.25
MM_INPLACE,nullbytes2,4096,4,147,146687,5119.94,1778.72,6898.66
MM_INPLACE,nullbytes1,4096,1,278,278278,1858.45,1073.52,2931.96
MM_INPLACE,nullbytes1,4096,4,168,167491,4959.53,1771.02,6730.55
MM_INPLACE,nullbytes2,4096,1,300,299607,1819.93,1067.98,2887.91
MM_SCAN,nullbytes1,4096,1,193,193159,3607.68,2757.47,6365.15
MM_SCAN,nullbytes1,4096,4,174,174044,5269.62,2724.48,7994.1
MM_SCAN,nullbytes2,4096,4,75,75159.1,1223.1,1394.43,2617.54
MM_SCAN,nullbytes1,4096,1,242,242802,3502.11,2748.46,6250.57
MM_SCAN,nullbytes1,4096,4,87,87328.1,1271.23,1374.29,2645.52
MM_SCAN,nullbytes2,4096,1,239,239772,3461.92,2759.82,6221.73
MM_SCAN,nullbytes2,4096,4,237,236807,7158.57,3300.95,10459.5
MM_SCAN,nullbytes1,4096,1,430,429631,3980.79,2822.55,6803.34
MM_SCAN,nullbytes1,4096,4,290,290475,7145.3,3328.32,10473.6
MM_SCAN,nullbytes2,4096,1,470,470381,4112.97,2811.94,6924.91
MM_BLOCK,nullbytes1,4096,1,134,133585,2874.79,162.718,3037.51
MM_BLOCK,nullbytes1,4096,4,84,84275.6,6197.23,429.691,6626.92
MM_BLOCK,nullbytes2,4096,4,43,42998.2,1377.08,120.644,1497.72
MM_BLOCK,nullbytes1,4096,1,147,147662,2774.48,163.004,2937.49
MM_BLOCK,nullbytes1,4096,4,48,47605.4,1379.35,135.946,1515.29
MM_BLOCK,nullbytes2,4096,1,149,149341,2743.96,163.705,2907.66
MM_BLOCK,nullbytes2,4096,4,140,139837,6707.05,517.812,7224.86
MM_BLOCK,nullbytes1,4096,1,270,270022,3049.93,172.9,3222.83
MM_BLOCK,nullbytes1,4096,4,165,164563,6506.09,461.529,6967.62
MM_BLOCK,nullbytes2,4096,1,290,289759,2932.06,171.426,3103.49
MM_INPLACE,nullbytes1,8192,1,1211,1.211e+06,16842.1,10111.8,26953.8
MM_INPLACE,nullbytes1,8192,4,1539,1.53885e+06,61992.4,15641.8,77634.2
MM_INPLACE,nullbytes2,8192,4,486,485859,9810.52,9005.67,18816.2
MM_INPLACE,nullbytes1,8192,1,1565,1.56547e+06,17676.4,10327.9,28004.2
MM_INPLACE,nullbytes1,8192,4,528,528106,9713.75,8157.61,17871.4
MM_INPLACE,nullbytes2,8192,1,1587,1.58685e+06,17575,10188,27763
MM_INPLACE,nullbytes2,8192,4,1736,1.73514e+06,72472.1,16183.2,88655.2
MM_INPLACE,nullbytes1,8192,1,2954,2.9534e+06,19607.7,10248.1,29855.8
MM_INPLACE,nullbytes1,8192,4,1917,1.9169e+06,64576.4,15802.6,80379
MM_INPLACE,nullbytes2,8192,1,3094,3.09341e+06,18757.5,10116.5,28874
MM_SCAN,nullbytes1,8192,1,1776,1.77586e+06,36263.6,24232.4,60496.1
MM_SCAN,nullbytes1,8192,4,2365,2.365e+06,72228.2,28409.2,100637
MM_SCAN,nullbytes2,8192,4,713,713048,13139.9,13865.5,27005.4
MM_SCAN,nullbytes1,8192,1,2286,2.28623e+06,34572.8,24230.9,58803.7
MM_SCAN,nullbytes1,8192,4,759,758272,11839.5,12603.7,24443.2
MM_SCAN,nullbytes2,8192,1,2221,2.22016e+06,35628,24741.6,60369.6
MM_SCAN,nullbytes2,8192,4,2620,2.61922e+06,87206.2,28987.8,116194
MM_SCAN,nullbytes1,8192,1,4346,4.34519e+06,37813.5,24182.7,61996.2
MM_SCAN,nullbytes1,8192,4,3582,3.58145e+06,101396,29839.7,131236
MM_SCAN,nullbytes2,8192,1,5316,5.31549e+06,43376.6,25707.5,69084.2
MM_BLOCK,nullbytes1,8192,1,1056,1.05604e+06,38485.1,778.973,39264.1
MM_BLOCK,nullbytes1,8192,4,1442,1.44155e+06,67616.9,4041.18,71658.1
MM_BLOCK,nullbytes2,8192,4,697,697443,24497.8,1265.65,25763.5
MM_BLOCK,nullbytes1,8192,1,1697,1.69762e+06,38548.7,833.253,39381.9
MM_BLOCK,nullbytes1,8192,4,820,820124,24879.1,1326.82,26205.9
MM_BLOCK,nullbytes2,8192,1,1811,1.81058e+06,38213.7,792.986,39006.7
MM_BLOCK,nullbytes2,8192,4,1761,1.76101e+06,82930.4,5087.45,88017.8
MM_BLOCK,nullbytes1,8192,1,2835,2.83452e+06,39988.9,858.767,40847.7
MM_BLOCK,nullbytes1,8192,4,2200,2.20022e+06,87265.9,4995.32,92261.2
MM_BLOCK,nullbytes2,8192,1,3233,3.23314e+06,39065,782.139,39847.1
MM_INPLACE,nullbytes1,512,1,0,236.61,7.10656,2.47398,9.58054
MM_INPLACE,nullbytes1,512,4,1,153.932,8.63846,1.20832,9.84678
MM_INPLACE,nullbytes2,512,4,0,105.243,4.66125,1.04858,5.70982
MM_INPLACE,nullbytes1,512,1,0,344.25,6.72563,1.9415,8.66714
MM_INPLACE,nullbytes1,512,4,1,120.292,4.26803,1.04858,5.31661
MM_INPLACE,nullbytes2,512,1,1,426.427,7.68,2.48218,10.1622
MM_INPLACE,nullbytes2,512,4,0,540.839,13.0499,2.39616,15.446
MM_INPLACE,nullbytes1,512,1,1,1175.03,13.312,2.9696,16.2816
MM_INPLACE,nullbytes1,512,4,1,374.842,13.013,2.49446,15.5075
MM_INPLACE,nullbytes2,512,1,1,758.345,12.9147,3.24403,16.1587
MM_SCAN,nullbytes1,512,1,0,360.579,9.53958,3.94035,13.4799
MM_SCAN,nullbytes1,512,4,0,329.592,12.2429,4.41958,16.6625
MM_SCAN,nullbytes2,512,4,0,107.472,5.81222,1.31072,7.12294
MM_SCAN,nullbytes1,512,1,1,566.858,9.88774,3.93216,13.8199
MM_SCAN,nullbytes1,512,4,0,117.786,5.20192,1.31072,6.51264
MM_SCAN,nullbytes2,512,1,0,442.346,10.6701,3.4816,14.1517
MM_SCAN,nullbytes2,512,4,0,863.496,17.1213,4.0919,21.2132
MM_SCAN,nullbytes1,512,1,1,1664.81,16.1792,6.95501,23.1342
MM_SCAN,nullbytes1,512,4,1,839.244,18.6245,5.39443,24.0189
MM_SCAN,nullbytes2,512,1,2,1449.89,17.1377,5.38214,22.5198
MM_BLOCK,nullbytes1,512,1,0,263.462,7.4752,1.65888,9.13408
MM_BLOCK,nullbytes1,512,4,0,197.555,8.75725,1.1305,9.88774
MM_BLOCK,nullbytes2,512,4,0,124.874,4.37043,1.04858,5.41901
MM_BLOCK,nullbytes1,512,1,0,454.792,7.03283,1.90054,8.93338
MM_BLOCK,nullbytes1,512,4,1,124.531,4.28442,1.04858,5.33299
MM_BLOCK,nullbytes2,512,1,1,381.281,6.76659,1.59334,8.35994
MM_BLOCK,nullbytes2,512,4,0,410.024,10.9445,1.52781,12.4723
MM_BLOCK,nullbytes1,512,1,1,724.043,10.5062,2.39616,12.9024
MM_BLOCK,nullbytes1,512,4,0,367.491,12.9761,1.31072,14.2868
MM_BLOCK,nullbytes2,512,1,1,827.695,11.8579,2.28147,14.1394
MM_INPLACE,nullbytes1,1024,1,2,2416.95,36.5814,19.0833,55.6646
MM_INPLACE,nullbytes1,1024,4,2,2265.84,86.3846,21.7416,108.126
MM_INPLACE,nullbytes2,1024,4,1,808.78,13.5045,4.1943,17.6988
MM_INPLACE,nullbytes1,1024,1,3,3158.25,34.3777,17.793,52.1708
MM_INPLACE,nullbytes1,1024,4,1,1113.31,13.7134,4.1943,17.9077
MM_INPLACE,nullbytes2,1024,1,4,3225.62,35.1109,18.0183,53.1292
MM_INPLACE,nullbytes2,1024,4,3,2898.93,90.4929,23.8469,114.34
MM_INPLACE,nullbytes1,1024,1,6,5354.69,46.9402,21.0821,68.0223
MM_INPLACE,nullbytes1,1024,4,2,2824.97,85.975,21.8194,107.794
MM_INPLACE,nullbytes2,1024,1,5,5145.33,50.4095,22.0692,72.4787
MM_SCAN,nullbytes1,1024,1,4,3275.61,65.5524,43.3848,108.937
MM_SCAN,nullbytes1,1024,4,3,2720.63,92.4426,40.8658,133.308
MM_SCAN,nullbytes2,1024,4,1,1225.11,22.9376,14.2213,37.1589
MM_SCAN,nullbytes1,1024,1,4,4484.48,55.8285,42.7909,98.6194
MM_SCAN,nullbytes1,1024,4,1,995.612,19.7018,13.7421,33.4438
MM_SCAN,nullbytes2,1024,1,4,3858.83,61.2884,40.0712,101.36
MM_SCAN,nullbytes2,1024,4,5,5233.87,129.974,44.8307,174.805
MM_SCAN,nullbytes1,1024,1,9,9351.61,85.5491,47.1613,132.71
MM_SCAN,nullbytes1,1024,4,6,5909.03,129.159,44.0648,173.224
MM_SCAN,nullbytes2,1024,1,9,8943.62,98.6399,47.9355,146.575
MM_BLOCK,nullbytes1,1024,1,2,2085.76,33.6404,9.0112,42.6516
MM_BLOCK,nullbytes1,1024,4,2,1640.93,82.6532,11.2271,93.8803
MM_BLOCK,nullbytes2,1024,4,1,807.212,14.3114,4.1943,18.5057
MM_BLOCK,nullbytes1,1024,1,3,2756.48,28.7171,8.97434,37.6914
MM_BLOCK,nullbytes1,1024,4,1,833.057,13.6151,4.25984,17.8749
MM_BLOCK,nullbytes2,1024,1,3,2800.92,31.2525,8.9047,40.1572
MM_BLOCK,nullbytes2,1024,4,3,2923.43,119.112,11.2476,130.359
MM_BLOCK,nullbytes1,1024,1,5,5302.79,43.9419,9.51091,53.4528
MM_BLOCK,nullbytes1,1024,4,3,3126.24,124.871,20.0212,144.892
MM_BLOCK,nullbytes2,1024,1,6,5434.81,48.6482,9.4208,58.069
MM_INPLACE,nullbytes1,2048,1,20,19520.4,296.714,156.742,453.456
MM_INPLACE,nullbytes1,2048,4,22,21233.2,859.181,215.392,1074.57
MM_INPLACE,nullbytes2,2048,4,6,6539.35,119.333,105.701,225.034
MM_INPLACE,nullbytes1,2048,1,22,22346.3,250.421,155.906,406.327
MM_INPLACE,nullbytes1,2048,4,7,7009.56,116.511,91.6808,208.191
MM_INPLACE,nullbytes2,2048,1,24,23612.8,275.44,163.201,438.641
MM_INPLACE,nullbytes2,2048,4,25,24819.4,939.696,229.827,1169.52
MM_INPLACE,nullbytes1,2048,1,43,42415.7,290.23,158.478,448.709
MM_INPLACE,nullbytes1,2048,4,30,30250.1,932.569,239.919,1172.49
MM_INPLACE,nullbytes2,2048,1,52,52642.6,331.739,163.635,495.374
MM_SCAN,nullbytes1,2048,1,27,27463.9,550.339,377.344,927.683
MM_SCAN,nullbytes1,2048,4,28,28196.9,953.831,366.449,1320.28
MM_SCAN,nullbytes2,2048,4,11,10844,181.109,187.908,369.017
MM_SCAN,nullbytes1,2048,1,34,33889.2,509.088,373.367,882.455
MM_SCAN,nullbytes1,2048,4,12,12194.7,177.992,198.431,376.422
MM_SCAN,nullbytes2,2048,1,33,33197.7,484.037,353.341,837.378
MM_SCAN,nullbytes2,2048,4,32,32664.2,803.779,317.899,1121.68
MM_SCAN,nullbytes1,2048,1,57,57102.4,613.552,360.636,974.189
MM_SCAN,nullbytes1,2048,4,38,37806.7,868.266,358.22,1226.49
MM_SCAN,nullbytes2,2048,1,60,59887,564.957,355.922,920.879
MM_BLOCK,nullbytes1,2048,1,18,17603,414.208,40.2924,454.5
MM_BLOCK,nullbytes1,2048,4,8,8164.8,825.098,70.6683,895.767
MM_BLOCK,nullbytes2,2048,4,7,6835.25,137.187,32.256,169.443
MM_BLOCK,nullbytes1,2048,1,22,21378.8,391.143,41.6932,432.837
MM_BLOCK,nullbytes1,2048,4,7,7269.23,134.197,41.9512,176.148
MM_BLOCK,nullbytes2,2048,1,21,20812.6,374.833,41.1525,415.986
MM_BLOCK,nullbytes2,2048,4,18,17903,952.959,84.4595,1037.42
MM_BLOCK,nullbytes1,2048,1,35,34914.7,460.296,41.5826,501.879
MM_BLOCK,nullbytes1,2048,4,23,23700.3,1003.25,105.37,1108.62
MM_BLOCK,nullbytes2,2048,1,40,40149,452.329,41.6072,493.937
MM_INPLACE,nullbytes1,4096,1,154,154388,2229.76,1283.52,3513.28
MM_INPLACE,nullbytes1,4096,4,182,181261,7007.04,1867.82,8874.86
MM_INPLACE,nullbytes2,4096,4,53,53043.6,972.308,978.596,1950.9
MM_INPLACE,nullbytes1,4096,1,184,184085,2189.26,1303.22,3492.48
MM_INPLACE,nullbytes1,4096,4,59,58317.6,998.081,992.92,1991
MM_INPLACE,nullbytes2,4096,1,188,187953,2145.69,1312.76,3458.45
MM_INPLACE,nullbytes2,4096,4,212,212324,8864.83,1966.32,10831.2
MM_INPLACE,nullbytes1,4096,1,368,368079,2603.74,1305.33,3909.07
MM_INPLACE,nullbytes1,4096,4,257,256991,8634.11,1963.88,10598
MM_INPLACE,nullbytes2,4096,1,404,403944,2584.2,1308.15,3892.35
MM_SCAN,nullbytes1,4096,1,242,241971,5212.61,3231.65,8444.26
MM_SCAN,nullbytes1,4096,4,271,271543,9375.09,3256.77,12631.9
MM_SCAN,nullbytes2,4096,4,84,83882.1,1381.65,1574.03,2955.68
MM_SCAN,nullbytes1,4096,1,279,278769,4412.26,3075.55,7487.82
MM_SCAN,nullbytes1,4096,4,90,90058.7,1324.32,1460.61,2784.93
MM_SCAN,nullbytes2,4096,1,264,264126,4105.63,2975.11,7080.74
MM_SCAN,nullbytes2,4096,4,336,335880,10684.6,3664.33,14349
MM_SCAN,nullbytes1,4096,1,550,549896,4798.97,3035.22,7834.19
MM_SCAN,nullbytes1,4096,4,368,367753,9892.95,3425.48,13318.4
MM_SCAN,nullbytes2,4096,1,579,579060,5621.59,3274.01,8895.6
MM_BLOCK,nullbytes1,4096,1,140,140052,3204.28,178.201,3382.48
MM_BLOCK,nullbytes1,4096,4,114,114130,7936.21,616.161,8552.37
MM_BLOCK,nullbytes2,4096,4,42,42015.4,1370.37,118.059,1488.43
MM_BLOCK,nullbytes1,4096,1,154,153787,2991.98,177.963,3169.95
MM_BLOCK,nullbytes1,4096,4,48,47867.9,1394.58,124.936,1519.51
MM_BLOCK,nullbytes2,4096,1,158,158322,3003.96,182.6,3186.56
MM_BLOCK,nullbytes2,4096,4,170,170766,9169.96,705.147,9875.11
MM_BLOCK,nullbytes1,4096,1,308,308017,3320.14,185.119,3505.25
MM_BLOCK,nullbytes1,4096,4,210,210581,9371.53,686.879,10058.4
MM_BLOCK,nullbytes2,4096,1,350,350633,3669.05,200.311,3869.36
MM_INPLACE,nullbytes1,8192,1,1506,1.50609e+06,26864.8,11523.3,38388.1
MM_INPLACE,nullbytes1,8192,4,2223,2.22281e+06,110815,16498.2,127314
MM_INPLACE,nullbytes2,8192,4,490,490835,10161.5,8485.89,18647.4
MM_INPLACE,nullbytes1,8192,1,1772,1.77213e+06,24406.8,11439.8,35846.6
MM_INPLACE,nullbytes1,8192,4,506,506256,8888.68,7997.34,16886
MM_INPLACE,nullbytes2,8192,1,1807,1.8069e+06,27858.4,11917.4,39775.9
MM_INPLACE,nullbytes2,8192,4,2923,2.92295e+06,154602,17120.9,171723
MM_INPLACE,nullbytes1,8192,1,4382,4.38226e+06,30312.7,11506.4,41819.1
MM_INPLACE,nullbytes1,8192,4,4427,4.42699e+06,310962,17322.2,328284
MM_INPLACE,nullbytes2,8192,1,6006,6.00588e+06,64073,13080.5,77153.4
MM_SCAN,nullbytes1,8192,1,3546,3.5455e+06,98261.3,32352.4,130614
MM_SCAN,nullbytes1,8192,4,5402,5.40238e+06,264289,31378.5,295667
MM_SCAN,nullbytes2,8192,4,730,729747,12997.8,13637.1,26634.9
MM_SCAN,nullbytes1,8192,1,2781,2.78086e+06,49711.3,28137.4,77848.7
MM_SCAN,nullbytes1,8192,4,721,720742,10268.4,10733,21001.4
MM_SCAN,nullbytes2,8192,1,2822,2.82145e+06,56232.2,29243.9,85476.1
MM_SCAN,nullbytes2,8192,4,4880,4.88016e+06,183814,30927.8,214742
MM_SCAN,nullbytes1,8192,1,7198,7.1974e+06,60037.3,28502,88539.3
MM_SCAN,nullbytes1,8192,4,4292,4.2924e+06,136488,30519.7,167008
MM_SCAN,nullbytes2,8192,1,6318,6.31813e+06,55088.9,28142.2,83231.2
MM_BLOCK,nullbytes1,8192,1,1068,1.06775e+06,38468.1,791.314,39259.4
MM_BLOCK,nullbytes1,8192,4,1978,1.97865e+06,88084.1,4901.12,92985.3
MM_BLOCK,nullbytes2,8192,4,709,709002,25051,1267.71,26318.7
MM_BLOCK,nullbytes1,8192,1,1738,1.73716e+06,38450.9,868.049,39318.9
MM_BLOCK,nullbytes1,8192,4,827,827297,24727.2,1288.92,26016.1
MM_BLOCK,nullbytes2,8192,1,1844,1.84339e+06,38432.5,830.718,39263.2
MM_BLOCK,nullbytes2,8192,4,2293,2.2934e+06,111834,6056.42,117891
MM_BLOCK,nullbytes1,8192,1,3421,3.42121e+06,41368.4,950.227,42318.7
MM_BLOCK,nullbytes1,8192,4,3059,3.05911e+06,118373,6484.61,124858
MM_BLOCK,nullbytes2,8192,1,4154,4.15411e+06,41788,955.159,42743.2
MM_INPLACE,nullbytes1,512,1,0,291.108,8.37632,2.40026,10.7766
MM_INPLACE,nullbytes1,512,4,0,175.114,10.5841,1.54829,12.1324
MM_INPLACE,nullbytes2,512,4,0,108.309,4.96845,1.04858,6.01702
MM_INPLACE,nullbytes1,512,1,1,374.245,6.6601,2.16678,8.82688
MM_INPLACE,nullbytes1,512,4,0,113.887,4.26394,1.04858,5.31251
MM_INPLACE,nullbytes2,512,1,0,394.58,6.20544,1.50733,7.71277
MM_INPLACE,nullbytes2,512,4,0,526.259,18.3296,2.17907,20.5087
MM_INPLACE,nullbytes1,512,1,1,1301.09,15.02,2.81395,17.834
MM_INPLACE,nullbytes1,512,4,1,654.071,18.6532,2.60096,21.2541
MM_INPLACE,nullbytes2,512,1,1,1167.92,13.6397,3.22765,16.8673
MM_SCAN,nullbytes1,512,1,1,412.697,10.5308,5.47635,16.0072
MM_SCAN,nullbytes1,512,4,0,411.261,15.1593,4.17792,19.3372
MM_SCAN,nullbytes2,512,4,0,118.384,5.95968,1.31072,7.2704
MM_SCAN,nullbytes1,512,1,0,444.299,10.2851,4.18611,14.4712
MM_SCAN,nullbytes1,512,4,0,110.559,5.72211,1.31072,7.03283
MM_SCAN,nullbytes2,512,1,1,521.671,12.0873,4.42778,16.5151
MM_SCAN,nullbytes2,512,4,1,940.499,26.1898,4.95616,31.146
MM_SCAN,nullbytes1,512,1,2,1714.3,24.9651,6.47987,31.445
MM_SCAN,nullbytes1,512,4,1,975.864,22.827,5.05446,27.8815
MM_SCAN,nullbytes2,512,1,1,1747.51,23.9739,7.19667,31.1706
MM_BLOCK,nullbytes1,512,1,0,271.26,7.48749,2.22413,9.71162
MM_BLOCK,nullbytes1,512,4,0,244.985,10.3629,1.39674,11.7596
MM_BLOCK,nullbytes2,512,4,0,139.06,4.21069,1.04858,5.25926
MM_BLOCK,nullbytes1,512,1,0,297.779,7.62675,1.7408,9.36755
MM_BLOCK,nullbytes1,512,4,0,102.129,4.36224,1.04858,5.41082
MM_BLOCK,nullbytes2,512,1,1,340.034,8.2944,1.77357,10.068
MM_BLOCK,nullbytes2,512,4,0,602.006,20.8855,1.72032,22.6058
MM_BLOCK,nullbytes1,512,1,1,1326.27,16.0604,2.32243,18.3828
MM_BLOCK,nullbytes1,512,4,1,604.74,17.92,2.02752,19.9475
MM_BLOCK,nullbytes2,512,1,1,1144.23,14.5736,2.34291,16.9165
MM_INPLACE,nullbytes1,1024,1,2,2559.38,43.9132,20.7421,64.6554
MM_INPLACE,nullbytes1,1024,4,2,2562.57,104.837,24.4408,129.278
MM_INPLACE,nullbytes2,1024,4,1,846.282,14.9422,6.2505,21.1927
MM_INPLACE,nullbytes1,1024,1,4,3383.48,38.0559,17.9323,55.9882
MM_INPLACE,nullbytes1,1024,4,0,864.977,13.9264,4.29261,18.219
MM_INPLACE,nullbytes2,1024,1,3,2947.39,36.4667,18.092,54.5587
MM_INPLACE,nullbytes2,1024,4,4,4042.98,150.159,26.8411,177
